"Geneid" "Allel" "Tissue" "Value" "k_value"
"309" "Ntsc3887" "BA" "veg" 0.471521801123507 7.11502163148551
"310" "Ntsc3887" "BA" "sex" -0.587148323733603 -2.67574451983694
"311" "Ntsc3887" "sa" "veg" 0.430237544420902 3.43226357635177
"312" "Ntsc3887" "sa" "sex" 0.408265139232153 2.58214319999306
"313" "Ntsc3889" "BA" "veg" 0.464176782050859 6.23005074421625
"314" "Ntsc3889" "BA" "sex" -0.571169552061978 -8.48984442134741
"315" "Ntsc3889" "sa" "veg" 0.0205564034276097 0.525804863810467
"316" "Ntsc3889" "sa" "sex" -0.116817231956864 -0.697312160813587
"317" "Ntsc3877" "BA" "veg" 0.46346222743345 5.34155531387738
"318" "Ntsc3877" "BA" "sex" 0.677697388960699 7.28288477670757
"319" "Ntsc3877" "sa" "veg" 0.156936130012872 2.65649461614936
"320" "Ntsc3877" "sa" "sex" 0.838650031953932 10.0162937220103
"321" "Ntsc3874" "BA" "veg" 0.817212821129156 11.3289659274779
"322" "Ntsc3874" "BA" "sex" 0.153139822793146 0.812862719924386
"323" "Ntsc3874" "sa" "veg" -0.659693348263079 -10.2349090843017
"324" "Ntsc3874" "sa" "sex" -0.654915860857176 -3.63928584012181
"325" "Ntsc3883" "BA" "veg" 0.383440578943638 1.58202962800865
"326" "Ntsc3883" "BA" "sex" 0.413897920757752 13.1819517650233
"327" "Ntsc3883" "sa" "veg" -0.258763292304619 -1.26850600072451
"328" "Ntsc3883" "sa" "sex" -0.532577161692989 -13.822150419701
"329" "Ntsc1423" "BA" "veg" -0.743635260133435 -4.64737588312909
"330" "Ntsc1423" "BA" "sex" 0.194098303986465 2.07607125187988
"331" "Ntsc1423" "sa" "veg" -0.544133627761782 -11.3044898565682
"332" "Ntsc1423" "sa" "sex" -0.102585650047464 -1.33000958474328
"333" "Ntsc3881" "BA" "veg" 0.627306815794819 5.27989407570243
"334" "Ntsc3881" "BA" "sex" 0.0338025201512018 0.346015022421355
"335" "Ntsc3881" "sa" "veg" -0.488686542592405 -0.782500158507243
"336" "Ntsc3881" "sa" "sex" 0.281336701125727 2.03298189532909
"337" "Ntsc3880" "BA" "veg" -0.0946573568338618 -0.578986912065234
"338" "Ntsc3880" "BA" "sex" 0.140761040634464 2.14080839565516
"339" "Ntsc3880" "sa" "veg" 0.252607049052667 1.72697665590589
"340" "Ntsc3880" "sa" "sex" 0.602631496236516 6.06352196108894
"341" "Ntsc3882" "BA" "veg" -0.566758715056955 -5.19247113929167
"342" "Ntsc3882" "BA" "sex" 0.161093060148304 3.35121926748459
"343" "Ntsc3882" "sa" "veg" -0.0250422608473046 -0.239104281898301
"344" "Ntsc3882" "sa" "sex" 0.0638489188399309 1.00868662367414
"345" "Ntsc1421" "BA" "veg" 0.210012450962419 3.15865177703883
"346" "Ntsc1421" "BA" "sex" -0.24485842230919 -1.87548943831964
"347" "Ntsc1421" "sa" "veg" 0.577019890186032 9.69110124314037
"348" "Ntsc1421" "sa" "sex" -0.665938201964725 -4.20250537599635
"349" "Ntsc1422" "BA" "veg" -0.190678158861551 -1.94846417782948
"350" "Ntsc1422" "BA" "sex" 0.705122576696092 4.07034536363375
"351" "Ntsc1422" "sa" "veg" -0.00765713897477084 -0.0875799935139081
"352" "Ntsc1422" "sa" "sex" 0.866276790160928 6.53484620289105
"353" "Ntsc3879" "BA" "veg" -0.428547927038884 -3.84790777392837
"354" "Ntsc3879" "BA" "sex" -0.0616780721290203 -0.269316467847588
"355" "Ntsc3879" "sa" "veg" -0.73805859282655 -30.4804037675905
"356" "Ntsc3879" "sa" "sex" 0.556925837507425 8.54959646505779
"357" "Ntsc3873" "BA" "veg" -0.712774940916842 -11.625028458076
"358" "Ntsc3873" "BA" "sex" 0.47298935201586 4.87826922146236
