"geneID" "distance" "met_veg" "met_sex"
"Ntsc5520" "Ntsc5520" 10514 0.27710843373494 0.301204819277108
"Ntsc1958" "Ntsc1958" 10400 NA NA
"Ntsc1959" "Ntsc1959" 9082 0.161290322580645 0.21505376344086
"Ntsc1960" "Ntsc1960" 6816 0.237209302325581 0.283720930232558
"Ntsc5523" "Ntsc5523" 4334 0.193103448275862 0.268965517241379
"Ntsc5522" "Ntsc5522" 2074 0.266187050359712 0.258992805755396
"Ntsc5521" "Ntsc5521" 6336 0.262443438914027 0.289592760180996
"Ntsc3950" "Ntsc3950" 1403 0.288372093023256 0.330232558139535
"Ntsc7891" "Ntsc7891" 4206 0.13265306122449 0.311224489795918
"Ntsc3956" "Ntsc3956" 6529 0.229571984435798 0.221789883268482
"Ntsc3951" "Ntsc3951" 10478 0.275 0.284090909090909
"Ntsc3965" "Ntsc3965" 15211 0.0886075949367089 0.164556962025316
"Ntsc7892" "Ntsc7892" 17380 0.321428571428571 0.357142857142857
"Ntsc3952" "Ntsc3952" 34689 0.258064516129032 0.236559139784946
"Ntsc3957" "Ntsc3957" 35928 0.26984126984127 0.317460317460317
"Ntsc3958" "Ntsc3958" 38342 0.238095238095238 0.259259259259259
"Ntsc1457" "Ntsc1457" 43887 0.217194570135747 0.235294117647059
"Ntsc3966" "Ntsc3966" 47799 0.233624454148472 0.286026200873362
"Ntsc3962" "Ntsc3962" 59787 0.233644859813084 0.242990654205607
"Ntsc3959" "Ntsc3959" 65242 0.209677419354839 0.274193548387097
"Ntsc3963" "Ntsc3963" 72737 0.236842105263158 0.236842105263158
"Ntsc3960" "Ntsc3960" 74593 0.285714285714286 0.357142857142857
"Ntsc3961" "Ntsc3961" 76985 0.273684210526316 0.3
"Ntsc3953" "Ntsc3953" 80042 0.339285714285714 0.285714285714286
"Ntsc3954" "Ntsc3954" 68194 0.263157894736842 0.263157894736842
"Ntsc1455" "Ntsc1455" 63470 0.223076923076923 0.246153846153846
"Ntsc3964" "Ntsc3964" 60788 0.305882352941176 0.282352941176471
"Ntsc1456" "Ntsc1456" 56754 0.176470588235294 0.117647058823529
"Ntsc3955" "Ntsc3955" 53020 0.154761904761905 0.178571428571429
"Ntsc4104" "Ntsc4104" 47779 0.217532467532468 0.181818181818182
"Ntsc4108" "Ntsc4108" 43605 0.224299065420561 0.196261682242991
"Ntsc4103" "Ntsc4103" 31523 0.256880733944954 0.290519877675841
"Ntsc7905" "Ntsc7905" 27761 0.220779220779221 0.246753246753247
"Ntsc7904" "Ntsc7904" 23955 0.288135593220339 0.355932203389831
"Ntsc4109" "Ntsc4109" 19349 0.249307479224377 0.296398891966759
"Ntsc4105" "Ntsc4105" 5703 0.267015706806283 0.272251308900524
"Ntsc1504" "Ntsc1504" 6387 0.254237288135593 0.338983050847458
"Ntsc1506" "Ntsc1506" 1846 0.231182795698925 0.258064516129032
"Ntsc4106" "Ntsc4106" 0 0.232258064516129 0.232258064516129
"Ntsc1505" "Ntsc1505" 2846 0.159574468085106 0.159574468085106
"Ntsc4107" "Ntsc4107" 6654 0.111111111111111 0.388888888888889
"Ntsc4110" "Ntsc4110" 9777 0.201834862385321 0.247706422018349
"Ntsc4334" "Ntsc4334" 10832 0.333333333333333 0.304761904761905
"Ntsc1578" "Ntsc1578" 4348 0.287425149700599 0.269461077844311
"Ntsc4332" "Ntsc4332" 1319 0.266666666666667 0.233333333333333
"Ntsc4335" "Ntsc4335" 2617 NA NA
"Ntsc4333" "Ntsc4333" 6617 NA NA
"Ntsc4449" "Ntsc4449" 3281 0.221453287197232 0.235294117647059
"Ntsc4450" "Ntsc4450" 1839 0.141025641025641 0.153846153846154
"Ntsc4441" "Ntsc4441" 4685 0.252525252525253 0.303030303030303
"Ntsc4434" "Ntsc4434" 6894 0.216450216450216 0.233766233766234
"Ntsc1615" "Ntsc1615" 10063 0.208333333333333 0.197916666666667
"Ntsc4451" "Ntsc4451" 13654 0.257731958762887 0.288659793814433
"Ntsc4442" "Ntsc4442" 20727 0.212938005390836 0.23989218328841
"Ntsc4435" "Ntsc4435" 34737 0.148837209302326 0.186046511627907
"Ntsc4452" "Ntsc4452" 38885 0.19047619047619 0.285714285714286
"Ntsc1616" "Ntsc1616" 42162 0.248076923076923 0.282692307692308
"Ntsc4443" "Ntsc4443" 48153 0.227272727272727 0.272727272727273
"Ntsc4436" "Ntsc4436" 53368 0.163934426229508 0.163934426229508
"Ntsc4447" "Ntsc4447" 50289 0.273162939297125 0.284345047923323
"Ntsc4444" "Ntsc4444" 44899 0.301204819277108 0.289156626506024
"Ntsc4445" "Ntsc4445" 35884 0.298780487804878 0.335365853658537
"Ntsc1612" "Ntsc1612" 32918 0.289156626506024 0.319277108433735
"Ntsc4446" "Ntsc4446" 31553 0.2 0.210526315789474
"Ntsc4437" "Ntsc4437" 23810 0.271341463414634 0.289634146341463
"Ntsc4453" "Ntsc4453" 17258 0.238866396761134 0.238866396761134
"Ntsc4448" "Ntsc4448" 3851 0.205607476635514 0.224299065420561
"Ntsc4438" "Ntsc4438" 3851 0.28 0.32
"Ntsc4439" "Ntsc4439" 1911 0.310810810810811 0.351351351351351
"Ntsc4440" "Ntsc4440" 4389 0.333333333333333 0.345679012345679
"Ntsc1613" "Ntsc1613" 7876 0.255813953488372 0.232558139534884
"Ntsc1614" "Ntsc1614" 10283 0.0769230769230769 0.269230769230769
"Ntsc4683" "Ntsc4683" 16887 0.262886597938144 0.319587628865979
"Ntsc4688" "Ntsc4688" 18965 0.238095238095238 0.226190476190476
"Ntsc4689" "Ntsc4689" 21388 0.266968325791855 0.30316742081448
"Ntsc7938" "Ntsc7938" 27294 0.194852941176471 0.213235294117647
"Ntsc4684" "Ntsc4684" 39200 0.222222222222222 0.166666666666667
"Ntsc4677" "Ntsc4677" 49074 0.25 0.310344827586207
"Ntsc4685" "Ntsc4685" 50721 0.264044943820225 0.230337078651685
"Ntsc1675" "Ntsc1675" 47934 0.147540983606557 0.163934426229508
"Ntsc4690" "Ntsc4690" 42106 0.226993865030675 0.274028629856851
"Ntsc7939" "Ntsc7939" 34950 0.235732009925558 0.238213399503722
"Ntsc7940" "Ntsc7940" 23808 0.352112676056338 0.291079812206573
"Ntsc4686" "Ntsc4686" 20947 0.257731958762887 0.247422680412371
"Ntsc4678" "Ntsc4678" 15785 0.263681592039801 0.283582089552239
"Ntsc4679" "Ntsc4679" 12541 0.240384615384615 0.259615384615385
"Ntsc1676" "Ntsc1676" 8509 0.310344827586207 0.296551724137931
"Ntsc4682" "Ntsc4682" 6094 0.261904761904762 0.297619047619048
"Ntsc4687" "Ntsc4687" 1788 0.185 0.185
"Ntsc1677" "Ntsc1677" 10772 0.2265625 0.2890625
"Ntsc4680" "Ntsc4680" 13504 0.2 0.266666666666667
"Ntsc4681" "Ntsc4681" 15702 0.234285714285714 0.291428571428571
"Ntsc4750" "Ntsc4750" 24013 0.209125475285171 0.243346007604563
"Ntsc4752" "Ntsc4752" 26096 0.168478260869565 0.21195652173913
"Ntsc1715" "Ntsc1715" 19426 0.2875 0.28125
"Ntsc4756" "Ntsc4756" 16198 0.24 0.32
"Ntsc1716" "Ntsc1716" 12669 0.122222222222222 0.133333333333333
"Ntsc4753" "Ntsc4753" 7550 0.2 0.22
"Ntsc4754" "Ntsc4754" 4315 0.191919191919192 0.242424242424242
"Ntsc4751" "Ntsc4751" 1210 0.176100628930818 0.220125786163522
"Ntsc4749" "Ntsc4749" 4343 0.313253012048193 0.313253012048193
"Ntsc4755" "Ntsc4755" 5370 0.256880733944954 0.256880733944954
"Ntsc1717" "Ntsc1717" 10703 0.305164319248826 0.314553990610329
"Ntsc4761" "Ntsc4761" 29019 0.210526315789474 0.263157894736842
"Ntsc4757" "Ntsc4757" 60475 0.251028806584362 0.325102880658436
"Ntsc1719" "Ntsc1719" 67071 0.275862068965517 0.195402298850575
"Ntsc4759" "Ntsc4759" 69710 0.125 0.125
"Ntsc4762" "Ntsc4762" 77499 0.201388888888889 0.229166666666667
"Ntsc4758" "Ntsc4758" 80819 0.221476510067114 0.261744966442953
"Ntsc7949" "Ntsc7949" 81164 0.177570093457944 0.205607476635514
"Ntsc7948" "Ntsc7948" 79555 0.232558139534884 0.255813953488372
"Ntsc1718" "Ntsc1718" 75071 0.222857142857143 0.268571428571429
"Ntsc4760" "Ntsc4760" 68810 0.270161290322581 0.30241935483871
"Ntsc4763" "Ntsc4763" 64357 0.259036144578313 0.271084337349398
"Ntsc4772" "Ntsc4772" 60243 0.222222222222222 0.248062015503876
"Ntsc4764" "Ntsc4764" 55794 0.256410256410256 0.294871794871795
"Ntsc4773" "Ntsc4773" 52647 0.282352941176471 0.290196078431373
"Ntsc4774" "Ntsc4774" 44167 0.201716738197425 0.253218884120172
"Ntsc4788" "Ntsc4788" 40734 0.217573221757322 0.267782426778243
"Ntsc4765" "Ntsc4765" 39060 0.314285714285714 0.325714285714286
"Ntsc1724" "Ntsc1724" 37293 0.207792207792208 0.194805194805195
"Ntsc1730" "Ntsc1730" 32211 0.29426433915212 0.269326683291771
"Ntsc4789" "Ntsc4789" 28693 0.233870967741935 0.241935483870968
"Ntsc4766" "Ntsc4766" 14991 0.256410256410256 0.3003663003663
"Ntsc4782" "Ntsc4782" 10164 0.188841201716738 0.278969957081545
"Ntsc1725" "Ntsc1725" 7697 0.233128834355828 0.294478527607362
"Ntsc4775" "Ntsc4775" 3895 0.221238938053097 0.141592920353982
"Ntsc4776" "Ntsc4776" 1527 0.175 0.255
"Ntsc4767" "Ntsc4767" 10941 0.194552529182879 0.233463035019455
"Ntsc4777" "Ntsc4777" 14017 0.25 0.261363636363636
"Ntsc4783" "Ntsc4783" 16069 0.189873417721519 0.20253164556962
"Ntsc4768" "Ntsc4768" 19526 0.267676767676768 0.277777777777778
"Ntsc4769" "Ntsc4769" 21829 0.234285714285714 0.211428571428571
"Ntsc4778" "Ntsc4778" 26095 0.259259259259259 0.207407407407407
"Ntsc1720" "Ntsc1720" 26127 NA NA
"Ntsc1721" "Ntsc1721" 24283 0.263803680981595 0.312883435582822
"Ntsc7950" "Ntsc7950" 17603 0.261538461538462 0.2
"Ntsc4779" "Ntsc4779" 14349 0.231578947368421 0.3
"Ntsc4784" "Ntsc4784" 7212 0.225806451612903 0.275985663082437
"Ntsc1726" "Ntsc1726" 6659 0.2 0.2
"Ntsc4780" "Ntsc4780" 1636 0.265151515151515 0.295454545454545
"Ntsc1727" "Ntsc1727" 405 0.214814814814815 0.244444444444444
"Ntsc4785" "Ntsc4785" 62 0.207317073170732 0.219512195121951
"Ntsc1728" "Ntsc1728" 2486 0.322916666666667 0.354166666666667
"Ntsc8162" "Ntsc8162" 4236 0.298245614035088 0.298245614035088
"Ntsc1729" "Ntsc1729" 4838 0.251231527093596 0.305418719211823
"Ntsc4770" "Ntsc4770" 7723 0.202614379084967 0.189542483660131
"Ntsc4786" "Ntsc4786" 9286 0.245283018867925 0.242138364779874
"Ntsc4781" "Ntsc4781" 7367 0.162162162162162 0.195945945945946
"Ntsc1722" "Ntsc1722" 4870 0.282828282828283 0.292929292929293
"Ntsc4771" "Ntsc4771" 1872 0.253731343283582 0.208955223880597
"Ntsc4787" "Ntsc4787" 191 0.247191011235955 0.314606741573034
"Ntsc1723" "Ntsc1723" 0 0.307692307692308 0.274725274725275
"Ntsc3967" "Ntsc3967" 1270 0.200819672131148 0.274590163934426
"Ntsc3968" "Ntsc3968" 4069 0.236263736263736 0.186813186813187
"Ntsc3969" "Ntsc3969" 10188 0.255924170616114 0.232227488151659
"Ntsc3970" "Ntsc3970" 15776 0.233532934131737 0.261477045908184
"Ntsc3971" "Ntsc3971" 25258 0.234113712374582 0.244147157190635
"Ntsc3972" "Ntsc3972" 35822 0.299382716049383 0.243827160493827
"Ntsc3973" "Ntsc3973" 40065 0.226086956521739 0.252173913043478
"Ntsc1458" "Ntsc1458" 41962 0.270642201834862 0.243119266055046
"Ntsc3974" "Ntsc3974" 54235 0.159340659340659 0.225274725274725
"Ntsc3988" "Ntsc3988" 65728 0.227621483375959 0.225063938618926
"Ntsc3992" "Ntsc3992" 71890 0.258064516129032 0.245161290322581
"Ntsc3993" "Ntsc3993" 76602 0.244206773618538 0.279857397504456
"Ntsc3975" "Ntsc3975" 97941 0.336 0.296
"Ntsc3976" "Ntsc3976" 99444 0.258928571428571 0.300595238095238
"Ntsc1459" "Ntsc1459" 102725 0.253968253968254 0.380952380952381
"Ntsc3984" "Ntsc3984" 104356 0.255952380952381 0.303571428571429
"Ntsc1464" "Ntsc1464" 101369 0.266666666666667 0.266666666666667
"Ntsc3994" "Ntsc3994" 97262 0.25164113785558 0.269146608315098
"Ntsc3977" "Ntsc3977" 94517 0.252669039145907 0.220640569395018
"Ntsc1460" "Ntsc1460" 86434 0.297297297297297 0.324324324324324
"Ntsc3989" "Ntsc3989" 80694 0.215116279069767 0.238372093023256
"Ntsc3985" "Ntsc3985" 78601 0.255434782608696 0.293478260869565
"Ntsc3986" "Ntsc3986" 75256 0.28 0.26
"Ntsc3978" "Ntsc3978" 73237 0.263157894736842 0.210526315789474
"Ntsc3979" "Ntsc3979" 70303 0.228571428571429 0.306122448979592
"Ntsc1461" "Ntsc1461" 64896 0.263157894736842 0.231578947368421
"Ntsc3980" "Ntsc3980" 59539 0.271676300578035 0.30635838150289
"Ntsc1462" "Ntsc1462" 59277 0.428571428571429 0.714285714285714
"Ntsc7893" "Ntsc7893" 53851 0.226086956521739 0.217391304347826
"Ntsc3995" "Ntsc3995" 50463 0.279569892473118 0.279569892473118
"Ntsc3981" "Ntsc3981" 47715 0.298245614035088 0.280701754385965
"Ntsc3982" "Ntsc3982" 45989 0.194244604316547 0.165467625899281
"Ntsc3990" "Ntsc3990" 42072 0.218446601941748 0.262135922330097
"Ntsc3983" "Ntsc3983" 36173 0.262086513994911 0.269720101781171
"Ntsc3991" "Ntsc3991" 30740 0.234126984126984 0.25
"Ntsc3996" "Ntsc3996" 26562 0.233009708737864 0.228155339805825
"Ntsc1463" "Ntsc1463" 18753 0.171641791044776 0.261194029850746
"Ntsc3997" "Ntsc3997" 6670 0.248858447488584 0.267123287671233
"Ntsc7894" "Ntsc7894" 4593 0.25 0.19047619047619
"Ntsc3987" "Ntsc3987" 384 0.129251700680272 0.170068027210884
"Ntsc3998" "Ntsc3998" 5697 0.224334600760456 0.26615969581749
"Ntsc1465" "Ntsc1465" 11369 0.216589861751152 0.230414746543779
"Ntsc4001" "Ntsc4001" 14819 0.221238938053097 0.259587020648968
"Ntsc1466" "Ntsc1466" 18953 0.233695652173913 0.233695652173913
"Ntsc4003" "Ntsc4003" 24367 0.273648648648649 0.314189189189189
"Ntsc3999" "Ntsc3999" 27580 0.25 0.291666666666667
"Ntsc4002" "Ntsc4002" 29534 0.118279569892473 0.198924731182796
"Ntsc4004" "Ntsc4004" 35191 0.245478036175711 0.27906976744186
"Ntsc4000" "Ntsc4000" 46333 0.223463687150838 0.229050279329609
"Ntsc1467" "Ntsc1467" 55101 0.250521920668058 0.263048016701461
"Ntsc4021" "Ntsc4021" 62151 0.231788079470199 0.275938189845475
"Ntsc4019" "Ntsc4019" 66719 0.180851063829787 0.148936170212766
"Ntsc4020" "Ntsc4020" 73102 0.264 0.288
"Ntsc4005" "Ntsc4005" 79052 0.285714285714286 0.312244897959184
"Ntsc1475" "Ntsc1475" 82948 0.219321148825065 0.25065274151436
"Ntsc4022" "Ntsc4022" 92683 0.215384615384615 0.215384615384615
"Ntsc4011" "Ntsc4011" 98518 0.271084337349398 0.271084337349398
"Ntsc4006" "Ntsc4006" 100954 0.261467889908257 0.288990825688073
"Ntsc1474" "Ntsc1474" 105843 0.338709677419355 0.327956989247312
"Ntsc4012" "Ntsc4012" 123256 0.229166666666667 0.259259259259259
"Ntsc4013" "Ntsc4013" 127124 0.310483870967742 0.298387096774194
"Ntsc1476" "Ntsc1476" 124716 0.252100840336134 0.285714285714286
"Ntsc1468" "Ntsc1468" 122362 0.238095238095238 0.29047619047619
"Ntsc1477" "Ntsc1477" 121231 0.244897959183673 0.23469387755102
"Ntsc4007" "Ntsc4007" 119152 0.2 0.217391304347826
"Ntsc4014" "Ntsc4014" 111293 0.203592814371257 0.281437125748503
"Ntsc1470" "Ntsc1470" 109069 0.251572327044025 0.245283018867925
"Ntsc1469" "Ntsc1469" 106120 0.224598930481283 0.294117647058824
"Ntsc4008" "Ntsc4008" 98211 0.181818181818182 0.181818181818182
"Ntsc4015" "Ntsc4015" 94764 0.207756232686981 0.235457063711911
"Ntsc4016" "Ntsc4016" 89545 0.25 0.166666666666667
"Ntsc1478" "Ntsc1478" 85176 0.266666666666667 0.24367816091954
"Ntsc4009" "Ntsc4009" 83268 0.25 0.204545454545455
"Ntsc1479" "Ntsc1479" 81820 0.23469387755102 0.204081632653061
"Ntsc4023" "Ntsc4023" 76421 0.245535714285714 0.254464285714286
"Ntsc1480" "Ntsc1480" 74137 0.204545454545455 0.257575757575758
"Ntsc7896" "Ntsc7896" 69616 0.283018867924528 0.251572327044025
"Ntsc1471" "Ntsc1471" 67615 0.271844660194175 0.29126213592233
"Ntsc4017" "Ntsc4017" 62929 0.212686567164179 0.291044776119403
"Ntsc4010" "Ntsc4010" 58589 0.324324324324324 0.317567567567568
"Ntsc1481" "Ntsc1481" 56487 0.2 0.206666666666667
"Ntsc4024" "Ntsc4024" 53824 0.244186046511628 0.209302325581395
"Ntsc1472" "Ntsc1472" 47660 0.259067357512953 0.253886010362694
"Ntsc7895" "Ntsc7895" 42971 0.289370078740157 0.320866141732283
"Ntsc4018" "Ntsc4018" 35881 0.242268041237113 0.298969072164948
"Ntsc1482" "Ntsc1482" 28831 0.227027027027027 0.243243243243243
"Ntsc4025" "Ntsc4025" 26756 0.276381909547739 0.291457286432161
"Ntsc1473" "Ntsc1473" 11664 0.216666666666667 0.216666666666667
"Ntsc4026" "Ntsc4026" 12594 0.274468085106383 0.3
"Ntsc4033" "Ntsc4033" 10829 0.158730158730159 0.182539682539683
"Ntsc4027" "Ntsc4027" 9395 0.324324324324324 0.297297297297297
"Ntsc4034" "Ntsc4034" 7655 0.305555555555556 0.263888888888889
"Ntsc4035" "Ntsc4035" 9033 0.259259259259259 0.242165242165242
"Ntsc4036" "Ntsc4036" 21963 0.25462962962963 0.291666666666667
"Ntsc7897" "Ntsc7897" 24103 0.278455284552846 0.284552845528455
"Ntsc1483" "Ntsc1483" 26538 NA NA
"Ntsc1485" "Ntsc1485" 31577 0.284090909090909 0.136363636363636
"Ntsc1486" "Ntsc1486" 34711 0.322222222222222 0.25
"Ntsc4037" "Ntsc4037" 38137 0.259803921568627 0.254901960784314
"Ntsc1487" "Ntsc1487" 41234 0.248062015503876 0.228682170542636
"Ntsc4028" "Ntsc4028" 43738 0.173469387755102 0.193877551020408
"Ntsc7898" "Ntsc7898" 49494 0.372881355932203 0.305084745762712
"Ntsc4038" "Ntsc4038" 53470 0.204081632653061 0.260204081632653
"Ntsc4029" "Ntsc4029" 55945 0.218390804597701 0.260536398467433
"Ntsc4030" "Ntsc4030" 59045 0.1640625 0.15625
"Ntsc4039" "Ntsc4039" 60785 0.310043668122271 0.279475982532751
"Ntsc4040" "Ntsc4040" 64909 0.211340206185567 0.27319587628866
"Ntsc4031" "Ntsc4031" 70927 0.259786476868327 0.295373665480427
"Ntsc1484" "Ntsc1484" 53625 0.271186440677966 0.271186440677966
"Ntsc4032" "Ntsc4032" 50050 0.254310344827586 0.280172413793103
"Ntsc4041" "Ntsc4041" 37872 0.237516869095816 0.268556005398111
"Ntsc4042" "Ntsc4042" 33941 0.237597911227154 0.234986945169713
"Ntsc7901" "Ntsc7901" 32733 0.25 0.25
"Ntsc1502" "Ntsc1502" 29864 0.268436578171091 0.297935103244838
"Ntsc4092" "Ntsc4092" 28344 0.335616438356164 0.294520547945205
"Ntsc4043" "Ntsc4043" 25231 0.169811320754717 0.257861635220126
"Ntsc4062" "Ntsc4062" 22064 0.262745098039216 0.227450980392157
"Ntsc1503" "Ntsc1503" 18870 0.2425 0.2625
"Ntsc4093" "Ntsc4093" 18114 0.166666666666667 0.240740740740741
"Ntsc4044" "Ntsc4044" 16863 0.278350515463918 0.268041237113402
"Ntsc4045" "Ntsc4045" 15344 0.430379746835443 0.253164556962025
"Ntsc4094" "Ntsc4094" 13248 0.328125 0.338541666666667
"Ntsc4063" "Ntsc4063" 10147 0.23030303030303 0.266666666666667
"Ntsc1488" "Ntsc1488" 8074 0.2 0.219047619047619
"Ntsc4064" "Ntsc4064" 7261 0.269230769230769 0.294871794871795
"Ntsc4046" "Ntsc4046" 6091 0.223684210526316 0.197368421052632
"Ntsc4047" "Ntsc4047" 3730 0.209944751381215 0.237569060773481
"Ntsc4048" "Ntsc4048" 2420 0.37037037037037 0.333333333333333
"Ntsc4049" "Ntsc4049" 11001 0.178841309823678 0.226700251889169
"Ntsc4086" "Ntsc4086" 15067 0.304761904761905 0.342857142857143
"Ntsc1496" "Ntsc1496" 15894 0.251054852320675 0.265822784810127
"Ntsc4065" "Ntsc4065" 29017 0.260759493670886 0.278481012658228
"Ntsc4066" "Ntsc4066" 34108 0.260726072607261 0.264026402640264
"Ntsc4067" "Ntsc4067" 37991 0.25615763546798 0.241379310344828
"Ntsc1497" "Ntsc1497" 40767 0.217917675544794 0.24455205811138
"Ntsc4095" "Ntsc4095" 55305 0.258347978910369 0.27768014059754
"Ntsc1498" "Ntsc1498" 61236 0.198795180722892 0.283132530120482
"Ntsc4087" "Ntsc4087" 66353 0.228346456692913 0.220472440944882
"Ntsc4050" "Ntsc4050" 75975 0.231678486997636 0.271867612293144
"Ntsc4068" "Ntsc4068" 79863 0.320652173913043 0.331521739130435
"Ntsc1499" "Ntsc1499" 82139 0.225165562913907 0.298013245033113
"Ntsc4096" "Ntsc4096" 84103 0.282608695652174 0.282608695652174
"Ntsc1489" "Ntsc1489" 87622 0.177339901477833 0.229064039408867
"Ntsc4088" "Ntsc4088" 94890 0.308771929824561 0.27719298245614
"Ntsc4069" "Ntsc4069" 99050 0.268011527377522 0.296829971181556
"Ntsc4051" "Ntsc4051" 102939 0.252559726962457 0.307167235494881
"Ntsc4070" "Ntsc4070" 106937 0.267857142857143 0.205357142857143
"Ntsc4052" "Ntsc4052" 112100 0.248686514886165 0.250437828371278
"Ntsc4053" "Ntsc4053" 117354 0.310344827586207 0.379310344827586
"Ntsc4071" "Ntsc4071" 121737 0.216393442622951 0.242622950819672
"Ntsc1490" "Ntsc1490" 126272 0.333333333333333 0.303370786516854
"Ntsc1491" "Ntsc1491" 129590 0.251219512195122 0.295121951219512
"Ntsc7902" "Ntsc7902" 134550 0.240506329113924 0.236286919831224
"Ntsc4072" "Ntsc4072" 111929 0.246085011185682 0.266219239373602
"Ntsc4073" "Ntsc4073" 109764 0.270440251572327 0.289308176100629
"Ntsc4089" "Ntsc4089" 106481 0.269961977186312 0.224334600760456
"Ntsc4074" "Ntsc4074" 106207 1 1
"Ntsc4075" "Ntsc4075" 103144 0.219298245614035 0.210526315789474
"Ntsc4054" "Ntsc4054" 99983 0.251989389920424 0.26525198938992
"Ntsc4076" "Ntsc4076" 98173 0.24812030075188 0.315789473684211
"Ntsc1492" "Ntsc1492" 94091 0.273408239700375 0.307116104868914
"Ntsc4097" "Ntsc4097" 83022 0.277439024390244 0.259146341463415
"Ntsc4098" "Ntsc4098" 74708 0.269230769230769 0.269230769230769
"Ntsc4077" "Ntsc4077" 63751 0.258620689655172 0.275862068965517
"Ntsc4078" "Ntsc4078" 60337 0.314285714285714 0.297142857142857
"Ntsc1500" "Ntsc1500" 48387 0.392361111111111 0.833333333333333
"Ntsc1493" "Ntsc1493" 39850 0.210743801652893 0.252066115702479
"Ntsc1494" "Ntsc1494" 37277 0.199134199134199 0.229437229437229
"Ntsc4099" "Ntsc4099" 33247 0.262135922330097 0.226537216828479
"Ntsc4079" "Ntsc4079" 31245 0.264423076923077 0.230769230769231
"Ntsc7899" "Ntsc7899" 28923 0.290816326530612 0.306122448979592
"Ntsc4080" "Ntsc4080" 26286 0.263157894736842 0.254385964912281
"Ntsc4090" "Ntsc4090" 23352 0.234817813765182 0.299595141700405
"Ntsc4055" "Ntsc4055" 18859 0.22508038585209 0.241157556270096
"Ntsc1495" "Ntsc1495" 17118 0.217391304347826 0.192546583850932
"Ntsc4056" "Ntsc4056" 14205 0.205882352941176 0.258823529411765
"Ntsc4081" "Ntsc4081" 12898 0.223880597014925 0.291044776119403
"Ntsc4057" "Ntsc4057" 9427 0.234782608695652 0.333333333333333
"Ntsc4091" "Ntsc4091" 3791 0.219512195121951 0.195121951219512
"Ntsc4058" "Ntsc4058" 13912 0.25503355704698 0.228187919463087
"Ntsc4100" "Ntsc4100" 20092 0.2825 0.3025
"Ntsc4059" "Ntsc4059" 27165 0.188854489164087 0.210526315789474
"Ntsc4082" "Ntsc4082" 28987 0.1875 0.1875
"Ntsc4083" "Ntsc4083" 31717 0.227906976744186 0.186046511627907
"Ntsc4084" "Ntsc4084" 34957 0.232 0.248
"Ntsc7900" "Ntsc7900" 39102 0.273148148148148 0.236111111111111
"Ntsc4101" "Ntsc4101" 41679 0.202898550724638 0.178743961352657
"Ntsc4060" "Ntsc4060" 45663 0.269406392694064 0.342465753424658
"Ntsc7903" "Ntsc7903" 47791 0.206185567010309 0.257731958762887
"Ntsc4061" "Ntsc4061" 49574 0.271604938271605 0.296296296296296
"Ntsc4102" "Ntsc4102" 51121 0.211538461538462 0.288461538461538
"Ntsc1501" "Ntsc1501" 52125 0.24390243902439 0.283536585365854
"Ntsc4085" "Ntsc4085" 55301 0.287009063444109 0.268882175226586
"Ntsc4135" "Ntsc4135" 52005 0.23696682464455 0.303317535545024
"Ntsc4136" "Ntsc4136" 49399 0.217391304347826 0.266304347826087
"Ntsc4111" "Ntsc4111" 46125 0.243137254901961 0.270588235294118
"Ntsc4137" "Ntsc4137" 44431 0.191780821917808 0.205479452054795
"Ntsc4138" "Ntsc4138" 39009 0.286343612334802 0.273127753303965
"Ntsc4144" "Ntsc4144" 36378 0.240131578947368 0.233552631578947
"Ntsc4122" "Ntsc4122" 34317 0.225609756097561 0.189024390243902
"Ntsc4123" "Ntsc4123" 33366 0.272727272727273 0.290909090909091
"Ntsc1511" "Ntsc1511" 23738 0.241706161137441 0.273301737756714
"Ntsc1510" "Ntsc1510" 21690 0.24390243902439 0.25
"Ntsc4112" "Ntsc4112" 18943 0.16734693877551 0.16734693877551
"Ntsc4124" "Ntsc4124" 16972 0.210727969348659 0.24904214559387
