"Geneid" "Allel" "Tissue" "Value"
"387" "Ntsc3862" "sa" "veg" 0.6
"388" "Ntsc3862" "sa" "sex" -0.2
"389" "Ntsc3868" "BA" "veg" -0.2
"390" "Ntsc3868" "BA" "sex" -0.3
"391" "Ntsc3868" "sa" "veg" 0.9
"392" "Ntsc3868" "sa" "sex" 0.7
"393" "Ntsc3869" "BA" "veg" -0.820782681668123
"394" "Ntsc3869" "BA" "sex" -0.1
"395" "Ntsc3869" "sa" "veg" 0.1
"396" "Ntsc3869" "sa" "sex" -0.9
"397" "Ntsc3867" "BA" "veg" 1
"398" "Ntsc3867" "BA" "sex" 0.3
"399" "Ntsc3867" "sa" "veg" 0.359092423229804
"400" "Ntsc3867" "sa" "sex" -0.5
"401" "Ntsc1419" "BA" "veg" -0.359092423229804
"402" "Ntsc1419" "BA" "sex" 0.894427190999916
"403" "Ntsc1419" "sa" "veg" -0.4
"404" "Ntsc1419" "sa" "sex" 0.4
"405" "Ntsc3861" "BA" "veg" -0.9
"406" "Ntsc3861" "BA" "sex" -0.1
"407" "Ntsc3861" "sa" "veg" -0.3
"408" "Ntsc3861" "sa" "sex" 0.4
"409" "Ntsc3866" "BA" "veg" 0.153896752812773
"410" "Ntsc3866" "BA" "sex" -0.223606797749979
"411" "Ntsc3866" "sa" "veg" -0.820782681668123
"412" "Ntsc3866" "sa" "sex" -0.316227766016838
"413" "Ntsc3865" "BA" "veg" -0.2
"414" "Ntsc3865" "BA" "sex" 1
"415" "Ntsc3865" "sa" "veg" 0.0512989176042577
"416" "Ntsc3865" "sa" "sex" 0.7
"417" "Ntsc3860" "BA" "veg" -0.307793505625546
"418" "Ntsc3860" "BA" "sex" -0.974679434480896
"419" "Ntsc3860" "sa" "veg" -0.7
"420" "Ntsc3860" "sa" "sex" -0.3
"421" "Ntsc3871" "BA" "veg" -0.2
"422" "Ntsc3871" "BA" "sex" -0.359092423229804
"423" "Ntsc3871" "sa" "veg" 0.447213595499958
"424" "Ntsc3871" "sa" "sex" 0.7
"425" "Ntsc3864" "BA" "veg" 0.615587011251092
"426" "Ntsc3864" "BA" "sex" -0.3
"427" "Ntsc3864" "sa" "veg" 0.9
"428" "Ntsc3864" "sa" "sex" 0.205195670417031
"429" "Ntsc3870" "BA" "veg" -0.7
"430" "Ntsc3870" "BA" "sex" 0.2
"431" "Ntsc3870" "sa" "veg" -1
"432" "Ntsc3870" "sa" "sex" 0.2
"433" "Ntsc1418" "BA" "veg" -0.0512989176042577
"434" "Ntsc1418" "BA" "sex" 0.153896752812773
"435" "Ntsc1418" "sa" "veg" 0.5
"436" "Ntsc1418" "sa" "sex" -0.3
"437" "Ntsc3859" "BA" "veg" -0.3
"438" "Ntsc3859" "BA" "sex" 0.2
"439" "Ntsc3859" "sa" "veg" 0.872081599272381
"440" "Ntsc3859" "sa" "sex" 0.9
"441" "Ntsc3863" "BA" "veg" -0.153896752812773
"442" "Ntsc3863" "BA" "sex" 0.111803398874989
"443" "Ntsc3863" "sa" "veg" -0.205195670417031
"444" "Ntsc3863" "sa" "sex" -0.5
"445" "Ntsc3858" "BA" "veg" -0.205195670417031
"446" "Ntsc3858" "BA" "sex" -0.0512989176042577
"447" "Ntsc3858" "sa" "veg" 0.894427190999916
"448" "Ntsc3858" "sa" "sex" -0.359092423229804
"449" "Ntsc3852" "BA" "veg" 0.359092423229804
"450" "Ntsc3852" "BA" "sex" -0.359092423229804
"451" "Ntsc3852" "sa" "veg" -0.66688592885535
"452" "Ntsc3852" "sa" "sex" 0.9
"453" "Ntsc7881" "BA" "veg" -0.102597835208515
"454" "Ntsc7881" "BA" "sex" -0.7
"455" "Ntsc7881" "sa" "veg" 0.359092423229804
"456" "Ntsc7881" "sa" "sex" -0.461690258438319
"457" "Ntsc3851" "BA" "veg" 0.820782681668123
"458" "Ntsc3851" "BA" "sex" 0.820782681668123
"459" "Ntsc3851" "sa" "veg" 1
"460" "Ntsc3851" "sa" "sex" 0.7
"461" "Ntsc3857" "BA" "veg" 0.3
"462" "Ntsc3857" "BA" "sex" 0.66688592885535
"463" "Ntsc3857" "sa" "veg" 0.4
"464" "Ntsc3857" "sa" "sex" 0.820782681668123
"465" "Ntsc3849" "BA" "veg" -0.6
"466" "Ntsc3849" "BA" "sex" -0.1
"467" "Ntsc3849" "sa" "veg" -0.410391340834062
"468" "Ntsc3849" "sa" "sex" 0.5
"469" "Ntsc3848" "BA" "veg" 0.5
"470" "Ntsc3848" "BA" "sex" -0.4
"471" "Ntsc3848" "sa" "veg" 0.1
"472" "Ntsc3848" "sa" "sex" 0.7
"473" "Ntsc3850" "BA" "veg" 0.1
"474" "Ntsc3850" "BA" "sex" 0.1
"475" "Ntsc3850" "sa" "veg" -0.9
"476" "Ntsc3850" "sa" "sex" -0.3
"477" "Ntsc3847" "BA" "veg" -0.2
"478" "Ntsc3847" "BA" "sex" 0.7
"479" "Ntsc3847" "sa" "veg" 0.9
"480" "Ntsc3847" "sa" "sex" 1
"481" "Ntsc3853" "BA" "veg" 0.872081599272381
"482" "Ntsc3853" "BA" "sex" -0.1
"483" "Ntsc3853" "sa" "veg" 0.4
"484" "Ntsc3853" "sa" "sex" -0.6
"485" "Ntsc1417" "BA" "veg" -0.359092423229804
"486" "Ntsc1417" "BA" "sex" -0.6
"487" "Ntsc1417" "sa" "veg" -0.8
"488" "Ntsc1417" "sa" "sex" -0.4
"489" "Ntsc7880" "BA" "veg" -0.458831467741123
"490" "Ntsc7880" "BA" "sex" 0.3
"491" "Ntsc7880" "sa" "veg" 0.725476250110012
"492" "Ntsc7880" "sa" "sex" -0.9
"493" "Ntsc3856" "BA" "veg" -0.718184846459608
"494" "Ntsc3856" "BA" "sex" 0.790569415042095
"495" "Ntsc3856" "sa" "veg" -0.615587011251092
"496" "Ntsc3856" "sa" "sex" 0.353553390593274
"497" "Ntsc3855" "BA" "veg" -0.1
"498" "Ntsc3855" "BA" "sex" -0.3
"499" "Ntsc3855" "sa" "veg" 0.7
"500" "Ntsc3855" "sa" "sex" -0.7
"501" "Ntsc1416" "BA" "veg" -0.3
"502" "Ntsc1416" "BA" "sex" -0.9
"503" "Ntsc1416" "sa" "veg" 0.102597835208515
"504" "Ntsc1416" "sa" "sex" -0.102597835208515
"505" "Ntsc3854" "BA" "veg" 0.263523138347365
"506" "Ntsc3854" "BA" "sex" 0.564288093646835
"507" "Ntsc3854" "sa" "veg" 0.335410196624968
"508" "Ntsc3854" "sa" "sex" -0.102597835208515
"509" "Ntsc7882" "BA" "veg" NA
"510" "Ntsc7882" "BA" "sex" 0.707106781186547
"511" "Ntsc7882" "sa" "veg" 0
"512" "Ntsc7882" "sa" "sex" 0.894427190999916
"513" "Ntsc3846" "BA" "veg" -0.9
"514" "Ntsc3846" "BA" "sex" -0.3
"515" "Ntsc3846" "sa" "veg" -0.9
"516" "Ntsc3846" "sa" "sex" 0.1
"517" "Ntsc1415" "BA" "veg" -0.4
"518" "Ntsc1415" "BA" "sex" 0
"519" "Ntsc1415" "sa" "veg" -0.153896752812773
